,trait_1,trait_2,trait_3
snp31250,-0.0208430702388275,-0.00285706533807853,0
snp29497,0.0370453523941318,-0.00349975605415799,0
snp16586,-0.0290896496422123,0.0022318517818876,0
snp33765,-0.00897842801150887,-0.00286623432885417,0
snp30830,0.000126534549443563,-0.00468690344880615,0
snp22414,-0.0347211610575573,-0.00208749174424614,0
snp07347,-0.00872305540896371,0.00337308098097706,0
snp11435,0.00203443997512415,-0.00280615354026534,0
snp04484,0.0163248667047551,-0.00152337741440858,0
snp21473,0.022595057239199,-0.000463421056767415,0
snp32407,0.00139916805414795,-0.00243350576632914,0
snp32953,0.0135333874112658,0.0010997899606342,0
snp29478,-0.0169067093386874,0.000662922044402244,0
snp30325,-0.00794790382631637,0.00252438934918718,0
snp25171,0.0194780571900876,-0.000854300801781099,0
snp01038,-0.023189152225627,0.00315014183721885,0
snp04892,0.0107004027125789,0.00101855635895216,0
snp05581,0.0285711566604483,-0.00224217197909785,0
snp33029,-0.018898184838438,0.00366952313356984,0
snp18606,0.00975597203407141,-0.000999485703500832,0
snp23664,0.0225619556161294,-0.00016578354007747,0
snp31768,0.0102437993061121,0.000352898552128872,0
snp21071,0.00545354793764354,-0.00127817622754085,0
snp15524,-0.00724906124609838,0.000320367825442019,0
snp28378,-0.000288769397323788,0.000833990501423119,0
snp32651,-0.00051678936015015,-0.00706009007540099,0
snp13542,0.0224321535992707,0.000622435516102332,0
snp09722,0.0077194629354696,0.000306016143663012,0
snp23627,-0.000345225460465316,-0.00108516280722312,0
snp23227,0.00867418825341067,-0.00189735451770222,0
snp08754,-0.00309203511161841,0.00135136789244643,0
snp04302,-0.00656016764439166,-0.000499816314516408,0
snp02568,-0.0207267905743086,-0.000175423077284169,0
snp33615,0.0147137103450543,-0.000404702770293824,0
snp04970,0.0251973019058204,0.000793002212701425,0
snp14997,-0.0211074721738903,0.00390065973229791,0
snp16013,-0.0131561105782693,0.000858441692986102,0
snp00135,0.0106322015381785,-0.00356206576572332,0
snp27434,-0.0278428708470141,0.0054457505370854,0
snp24317,0.00908602546184726,-0.00201343394800715,0
snp23389,-0.00318830932035655,-0.000852862572414068,0
snp02739,0.0246019423956796,-0.00106456129943241,0
snp34135,0.0166797562872802,-0.00536817764499973,0
snp30933,0.00465979100967179,0.000798958002235384,0
snp18141,-0.0205195373297945,-0.00219470603126322,0
snp25671,0.00886860390686791,-0.00472785331040268,0
snp17232,-0.00727193614296439,-0.00165359173868421,0
snp24521,-0.0352917690722529,0.00158415256584539,0
snp09201,0.0112053429123271,-0.00274225875468693,0
snp33625,-0.0125553284107822,0.000889285164259598,0
snp30851,-0.0018065540382448,-0.00599719841612338,0
snp09179,0.00693383702380741,-0.000620422219984832,0
snp14256,-0.00244358060791202,-0.0000960490879596353,0
snp02054,-0.0089151756456948,0.00441379271347477,0
snp23405,0.00831271414337897,-0.00342334229384454,0
snp32962,-0.0135333874112658,-0.0010997899606342,0
snp11891,0.0000623453809659674,-0.00137953433519705,0
snp07234,0.0171006190727558,0.00192176708351373,0
snp03170,0.00297313662259517,0.000658915898416104,0
snp13354,0.000890955003095942,0.00438022243656745,0
snp09720,0.0077194629354696,0.000306016143663012,0
snp26549,-0.00803401924039196,-0.00535296625289719,0
snp11731,-0.00353208141467381,0.000702385021497863,0
snp13164,0.00987305196831099,-0.000875388614762075,0
snp16481,0.00782754575609256,0.000291255173289277,0
snp02578,0.0206699984945218,0.00230690852858761,0
snp31750,0.00123552801044004,0.000553413541207299,0
snp15873,-0.00323662503313659,0.00433633389333795,0
snp24075,-0.00884577408727269,0.000695653026867798,0
snp10764,-0.0247509356841569,0.00545229065847099,0
snp19282,0.0406669986695105,-0.0028987262493898,0
snp30371,0.00333777705719145,-0.000627951228959692,0
snp20789,0.0136960470566563,-0.0016785581465147,0
snp26746,-0.0223455956882488,0.000122657520030077,0
snp11621,-0.015919451207028,-0.000711900162603463,0
snp13485,0.033045780960143,-0.000645839273201507,0
snp28591,0.0139333865855093,-0.0000200592736859161,0
snp21497,-0.00763562602073014,0.00559520983444112,0
snp24898,-0.0042492004408758,0.0032498176425997,0
snp24269,0.0097261083672182,-0.000437834513375691,0
snp09063,-0.00250801736638958,-0.00627514900830452,0
snp29300,-0.0162682153929201,0.00377517067749986,0
snp31925,-0.00344030141591504,0.00394203526268609,0
snp15521,0.00493427225074278,-0.000582198013143109,0
snp29374,-0.00792854036848809,0.00513585265602231,0
snp14665,-0.00216957863192701,-0.0029461177359764,0
snp26683,-0.0267403288022884,-0.00432020288313504,0
snp20570,-0.0121220798523932,0.00129227144837823,0
snp16028,0.00545385279168674,-0.000978748752331497,0
snp10239,-0.00226964206619136,-0.00296160609657448,0
snp29684,0.00159860519643195,0.00164170553414501,0
snp07962,0.014656863820682,-0.00367576810880039,0
snp25206,-0.0308387185176554,0.00444649915160953,0
snp14559,0.0194946113942376,-0.00293653561708395,0
snp27036,-0.0166109504896906,-0.00365503446888973,0
snp00919,-0.0299004437307406,-0.00279655873060457,0
snp09178,-0.00693383702380741,0.000620422219984832,0
snp19375,0.00927287899797768,0.00212326189194508,0
snp07352,-0.0140560669005235,0.00286167072360764,0
snp31374,0.0103253684112935,-0.00122453454484322,0
snp13143,0.0180533668940026,0.00227375655743724,0
snp23769,-0.0347813064763016,0.00372006375121242,0
snp15774,0.0142657211452298,-0.00319154777478826,0
snp25563,-0.0018358772232631,0.00232028281219394,0
snp02424,-0.00367492673913023,-0.000460898469368724,0
snp25690,0.00765791515454089,-0.00765050583837102,0
snp05848,-0.00497261894705802,-0.0000882047412016141,0
snp05611,-0.0134564198525414,-0.00240440582080935,0
snp26132,-0.0133645765883413,-0.0000702501371598647,0
snp28986,0.00717331422152934,0.0000470024308850256,0
snp33046,-0.0240412377684226,0.00095551083500089,0
snp22707,0.0018253259141092,-0.00407909958587051,0
snp12722,-0.0257843128686486,0.00217122377021639,0
snp00597,0.0365269917141337,0.00250750205615794,0
snp06798,-0.0156569685552878,0.00381960148700378,0
snp23334,0.00220990555486217,-0.00214339053588059,0
snp13920,0.00835492848680332,-0.00245851513721215,0
snp20621,0.00821057089137772,-0.00374999154230666,0
snp01974,0.0135132187680405,0.000642169411211168,0
snp07957,-0.014656863820682,0.00367576810880039,0
snp03895,0.0276359308218111,-0.00399727805988786,0
snp30244,0.00961352711896375,0.000226498717748878,0
snp18440,0.00691827522036454,-0.000208637132817486,0
snp28774,-0.0281050972457495,0.00259797497020977,0
snp10976,-0.00835802996146335,0.000895432006883151,0
snp14157,0.0272181621004395,-0.0019167788835524,0
snp23333,0.00220990555486217,-0.00214339053588059,0
snp02358,-0.0157733389383006,-0.0000950364171616528,0
snp08365,0.0418190964446906,0.00138044929056408,0
snp27618,-0.0239092169423717,-0.000645376513717833,0
snp11327,-0.0136243262552794,-0.00279287838806531,0
snp27994,-0.0262705534062297,0.00128646291866882,0
snp12487,0.0118083914741122,0.0023705741981961,0
snp23379,-0.00318830932035655,-0.000852862572414068,0
snp16633,0.00415214977697162,-0.00259869420076148,0
snp11262,0.00290505265986007,-0.000000796244612793953,0
snp08819,-0.0122063130789752,-0.00636419134776051,0
snp20395,0.0147683858320396,-0.000526521232440929,0
snp11117,-0.00291911393905169,-0.0020689507861743,0
snp10962,-0.00702717793353222,0.00102922432221073,0
snp04156,0.0172034001711019,-0.0000594735516973903,0
snp26720,-0.00132254317630959,0.00378008487231604,0
snp03115,0.0119221382257194,0.000916804336845361,0
snp03221,-0.00678599594454476,-0.000450212895975953,0
snp08617,-0.00883143427117258,0.00139011506607444,0
snp07183,0.019896493640586,0.00116759564129658,0
snp25268,0.00379807835647811,-0.00519807910411863,0
snp19259,0.0252064814267127,0.0021691078521045,0
snp09959,0.0163638808743712,0.00124396247923251,0
snp20938,-0.0146737359300366,0.00334739366684807,0
snp30183,0.0182005374950953,-0.00285853356008148,0
snp10935,0.00294133892899176,0.00134873681319989,0
snp02848,-0.0102725800414446,0.000285955973461261,0
snp04707,0.00637793792596917,0.000711273729909154,0
snp18355,0.0096882967602434,-0.00259838503152964,0
snp01739,0.00657782610408768,-0.00249730783339549,0
snp32910,0.0169857900341784,-0.000364080293805397,0
snp12648,-0.000787701740247868,0.0000824319174266011,0
snp09989,-0.00246276335036989,0.000672542318992625,0
snp24046,-0.00187240078300358,0.0000729539050060807,0
snp34311,-0.0414086324949692,-0.00394444711998651,0
snp02345,-0.0193971774490407,-0.000809016937428505,0
snp09591,0.0287301400887785,0.0010195991802672,0
snp02368,0.0128082253174626,-0.000128986263406019,0
snp10135,0.0179660502667448,0.00173357786690574,0
snp25234,0.00954856195002347,-0.00832689343390028,0
snp23767,-0.0347813064763016,0.00372006375121242,0
snp03177,-0.0219812301948836,-0.00234248107742932,0
snp00743,-0.0125619195807703,-0.00418093409752635,0
snp08300,-0.0350722117972141,0.000446128133292014,0
snp32575,0.0521365086410847,-0.00124197536625681,0
snp00606,-0.0155415607644783,-0.00199872715871706,0
snp25717,0.0215775054002242,-0.00195225683493669,0
snp04992,-0.0272042466243909,-0.0041420935711166,0
snp26481,0.00968629293874964,0.0031966151813352,0
snp08126,0.0342968331291686,-0.00101474957429179,0
snp34025,-0.00779685785870825,0.000770697298884719,0
snp11141,-0.00404789239664301,0.00216828595944605,0
snp11415,-0.00309708468733135,0.0025337618484749,0
snp30936,0.000926597296561446,-0.00462112078226303,0
snp11832,0.00719575025412379,0.00352025482249445,0
snp15172,0.0144934357144712,0.00157878709379859,0
snp20983,0.0208779330734853,-0.00102721715088887,0
snp03133,0.00948564970204347,0.000870560346038041,0
snp09741,0.0154897957349115,-0.00367271146034243,0
snp31664,-0.0115025974951058,-0.0000437918052947994,0
snp21263,-0.0213952854413898,-0.00457506766416456,0
snp22966,-0.0230731634318536,-0.00491038035417329,0
snp27921,-0.00843814632582523,-0.000891978100014681,0
snp31306,-0.00672984693679837,-0.00334798350117584,0
snp24184,-0.000230685915998552,-0.00220605863727542,0
snp04766,-0.0126080731264767,-0.000642202330747973,0
snp23141,0.00422916523234503,-0.000358887015420455,0
snp20642,-0.021277034263946,0.000531422003835315,0
snp17012,-0.0139010140935454,0.000873519341095574,0
snp09673,-0.00588590033244223,0.00437910212865532,0
snp28303,0.00474928215235362,-0.00334531672204425,0
snp01569,0.0198130778174602,0.0050012375453874,0
snp01209,-0.0231063323809356,0.00449533661640922,0
snp12149,-0.0295642010681094,0.00156615314269296,0
snp15341,0.00183258647709445,0.00000453187116227567,0
snp09987,-0.00246276335036989,0.000672542318992625,0
snp14611,0.0327603529537243,-0.00333923255881585,0
snp10356,-0.0526811771716114,0.00153900759404516,0
snp13283,0.00668713951747078,-0.000963546778045314,0
snp12727,0.0338803016802617,-0.00240379116391102,0
snp28169,0.0035923801026476,0.00267962800765584,0
snp31693,0.0115025974951058,0.0000437918052947994,0
snp02014,0.00362776371933237,-0.00131675354010649,0
snp31889,-0.00776181218243701,-0.0012310754404282,0
snp08875,0.00815106439784464,0.00725435561389129,0
snp21213,-0.00598480838289873,0.00102636926350772,0
snp21247,0.00787843455431366,-0.00177607961995655,0
snp34163,0.0146503447543941,-0.00313385711635324,0
snp17406,0.00150021373247541,0.000270610800162426,0
snp21367,-0.0331167907873827,0.00222365784761888,0
snp32451,0.00854921344865514,-0.000147297627838648,0
snp22701,0.0018253259141092,-0.00407909958587051,0
snp02958,-0.00238209805995709,-0.000743663642450471,0
snp11038,0.0141804674023284,-0.00237290497397573,0
snp17431,0.0119045615496745,-0.00211031969013618,0
snp01923,-0.0158265573777525,0.000445098618926477,0
snp29823,0.0170987186156208,-0.00258648382655133,0
snp27706,0.000379363480908917,0.000907575735905605,0
snp10248,-0.00883986244289791,0.00313803399073466,0
snp00703,0.00194939578560262,0.000535409398260587,0
snp31069,-0.015144561166648,-0.00157330664938269,0
snp04676,0.000370476490778736,0.00224659593899407,0
snp18520,0.0218936906542526,0.000974262179192281,0
snp32703,-0.0223419813104627,0.00514887591835366,0
snp02397,0.00353503200604736,-0.000713494827951399,0
snp28262,-0.0323543831888099,0.00304124752040801,0
snp32179,0.00369630100263211,-0.000736785202835644,0
snp32452,0.00854921344865514,-0.000147297627838648,0
snp03963,0.00424485331320859,-0.000432084894863956,0
snp03089,-0.00213113996934081,-0.00867347066116475,0
snp24045,-0.00177335253081092,-0.00163548396131948,0
snp30133,0.0318734105870782,-0.000801264329144313,0
snp07928,0.009362051780555,0.00163542477048801,0
snp30812,0.014478979491955,0.00346048592855289,0
snp25680,-0.00137254926074346,-0.00382244440975598,0
snp05434,0.007021817559494,0.00146649717312735,0
snp11036,0.0155817853077525,-0.00144789934254925,0
snp08730,-0.000615434241168468,-0.000573067154276529,0
snp17069,0.0016110984481512,0.000333542128138362,0
snp25529,-0.00150478792547881,0.00184404139299254,0
snp16443,0.0269847387827444,-0.00207926777141681,0
snp20678,0.00337640274078053,0.000855547805708049,0
snp28041,-0.0329873882583268,0.00340057580386417,0
snp01257,-0.0272237155346455,0.00602444604289999,0
snp15716,0.0109061536605524,-0.00223047487121661,0
snp17061,-0.0441819938389377,-0.00367635133292581,0
snp21483,-0.0182323328784831,-0.00318383999121776,0
snp00569,-0.0213803789218814,0.00254368818359488,0
snp08326,0.0118003386042922,-0.00225960871517874,0
snp17880,0.000573385172672667,0.000649947291287219,0
snp10955,0.0045367659365423,-0.00147861384058978,0
snp25875,0.00776731323617079,-0.0033595687590496,0
snp03406,-0.00881814514491598,0.00264160368341349,0
snp25906,-0.000274992391390281,-0.000462226069961747,0
snp18367,-0.0275217866764702,-0.00379968002461986,0
snp06572,0.0228016967463876,-0.00347063975258626,0
snp21340,0.0145393266676793,0.00200049729609166,0
snp29516,-0.00316547002510191,0.0000640000137336185,0
snp17562,-0.0165530171979197,0.00213892072414393,0
snp13062,0.000874453271962416,-0.000924359552297273,0
snp29391,-0.0115735684774268,0.00205691844340676,0
snp33699,-0.0369921669040162,0.000618536806750729,0
snp20323,-0.000358143694921738,-0.00211319670699364,0
snp13592,0.0238367441089219,-0.0029501237412407,0
snp00676,-0.0127178609558913,-0.0021845080819281,0
snp33595,0.0220211678317191,-0.00144569705895148,0
snp21016,0.00783036414484211,-0.00272574496508991,0
snp23121,-0.00298091368148217,-0.00337717366257579,0
snp19280,0.0337269180867897,-0.00267420604738126,0
snp13566,-0.023827339125326,0.00118489382303103,0
snp22458,0.00670137352597593,0.00208823376673454,0
snp25642,0.0206621248774118,-0.0037363790340659,0
snp29918,-0.0317366672715663,-0.00751175178133576,0
snp10178,-0.0106673829197862,0.00381050150391354,0
snp04524,-0.0195002089021302,-0.000782432942156656,0
snp04844,-0.0047267220054917,-0.00158645619826887,0
snp13898,0.00906318901736263,-0.00127340671502108,0
snp21915,0.0183382090864323,0.00185239027577467,0
snp28187,-0.00485911803527277,-0.00304156645115868,0
snp29766,-0.00371778202384622,0.000374206855413001,0
snp16105,-0.00498148524336501,-0.00530146882673845,0
snp01994,-0.0150893832912527,-0.0016531995492024,0
snp19126,-0.0324546302289272,-0.00388150172702604,0
snp21573,-0.0139002756246234,-0.000542807737392105,0
snp01043,0.00103221565676908,0.00218506947358011,0
snp29498,-0.0370453523941318,0.00349975605415799,0
snp31342,0.0160698492947182,0.00238420455924,0
snp26553,0.00803401924039196,0.00535296625289719,0
snp00203,-0.0164433372501481,0.000592167139623089,0
snp00469,0.0441449598111768,-0.000152600467939,0
snp26219,0.0152676069352458,-0.00212520898184451,0
snp21337,0.0125069410391757,-0.00111173312472663,0
snp11810,0.0256209316667938,0.00533005279844481,0
snp09413,0.00829857501746279,0.00204931695502142,0
snp24879,0.000959119845831094,0.00304589384309568,0
snp14210,0.0118115963975776,-0.000833691673741671,0
snp31223,0.000179426187759046,0.00314447637066867,0
snp11914,0.00703592884896108,0.000659668105418768,0
snp08491,-0.0150638927630197,-0.00015122809083923,0
snp19925,-0.0116124679903145,-0.00404792161871397,0
snp12920,0.0168344929430414,-0.00285527079411758,0
snp32902,-0.0169857900341784,0.000364080293805397,0
snp32935,-0.0165362812826171,0.0000864612071274081,0
snp19591,0.051213543531608,0.00120186228254041,0
snp17502,-0.00618838122329632,0.00243980503814455,0
snp03904,-0.00872334727277193,0.00110172253659961,0
snp04835,0.0110629343112369,-0.00203884939944751,0
snp28090,-0.0209978727309946,-0.00274518317529914,0
snp10733,0.0431711171353591,0.00263057867264289,0
snp25202,-0.0365418462176795,0.00479523513408274,0
snp28707,0.0100562103609448,-0.0015157542674238,0
snp20187,0.00671515155270747,-0.000113979547686753,0
snp25728,-0.00834859280937627,0.00303664060996076,0
snp24315,-0.00486842454995704,0.00188103415183154,0
snp04926,-0.00506987135664348,0.000498061195013396,0
snp27110,0.00116227714629693,-0.00246262746318824,0
snp33964,0.00382893766016448,0.000638266300225391,0
snp22864,-0.00704605491122173,0.000707026293991778,0
snp19236,-0.0140755647892447,0.000150158201558935,0
snp33758,0.0111753317060425,0.00210131414952947,0
snp24564,0.0123393953887912,0.000736888841932672,0
snp07205,-0.0238825159318358,-0.00270642337197308,0
snp28977,0.000455111596593841,-0.000253005487266719,0
snp31111,0.0126017045190328,-0.00200373931138515,0
snp16756,0.000831069962234278,0.000732931712265849,0
snp29783,0.00724678706659162,-0.0000251771962814436,0
snp09933,-0.0195568846180454,-0.00082931939389145,0
snp21834,0.0247980303486173,-0.00218942931462279,0
